"CO_ANO;""CO_MES"";""CO_NCM"";""CO_UNID"";""CO_PAIS"";""SG_UF_NCM"";""CO_VIA"";""CO_URF"";""QT_ESTAT"";""KG_LIQUIDO"";""VL_FOB"";""VL_FRETE"";""VL_SEGURO"""
"2025;""03"";""28164090"";""10"";""249"";""SP"";""04"";""0817700"";0;0;263;2;0"
"2025;""08"";""39201099"";""10"";""249"";""RJ"";""04"";""0717700"";27;27;1944;338;2"
"2025;""02"";""74122000"";""10"";""493"";""SP"";""04"";""0817700"";5;5;378;28;0"
"2025;""02"";""82073000"";""10"";""023"";""ES"";""01"";""0817800"";2;2;1440;0;3"
"2025;""11"";""96138000"";""11"";""160"";""RO"";""01"";""0717600"";61800;3989;6796;460;0"
"2025;""11"";""29335999"";""10"";""249"";""SP"";""04"";""0817700"";2;2;758;10;0"
"2025;""11"";""84213100"";""11"";""776"";""AM"";""01"";""0227600"";1400;2163;18292;3050;10"
"2025;""12"";""29362610"";""10"";""160"";""RS"";""01"";""1017700"";25;25;41644;35;46"
"2025;""03"";""85389090"";""10"";""160"";""RJ"";""04"";""0817700"";3;3;288;62;0"
"2025;""07"";""31029000"";""10"";""249"";""MG"";""01"";""0817800"";15494;15494;20773;2579;200"
"2025;""02"";""84791090"";""11"";""160"";""AL"";""01"";""0817800"";4;28380;130484;11780;0"
"2025;""02"";""85423939"";""11"";""161"";""PR"";""04"";""0817700"";15000;3;8640;109;5"
"2025;""08"";""84219999"";""10"";""023"";""PA"";""01"";""0517800"";1875;1875;161018;2553;0"
"2025;""03"";""33030010"";""10"";""586"";""SC"";""07"";""0917500"";7814;7814;53880;900;159"
"2025;""08"";""82119210"";""11"";""161"";""SP"";""04"";""0817600"";39;6;658;21;0"
"2025;""03"";""29339969"";""10"";""023"";""SP"";""01"";""0817800"";370000;370000;28152503;6083;5239"
"2025;""01"";""90019010"";""10"";""767"";""SP"";""04"";""0817600"";0;0;1878;1;0"
"2025;""02"";""84253110"";""11"";""386"";""SC"";""01"";""0927800"";31;607;32454;163;42"
"2025;""05"";""87085091"";""11"";""160"";""SP"";""04"";""0817700"";1;33;626;147;1"
"2025;""07"";""90211010"";""10"";""160"";""RO"";""01"";""0917800"";300;300;3225;24;16"
"2025;""05"";""54024720"";""10"";""160"";""MG"";""01"";""0817800"";5610;5610;6450;510;2"
"2025;""11"";""60041032"";""10"";""160"";""SC"";""01"";""0927502"";22749;22749;42527;3212;31"
"2025;""06"";""39199020"";""10"";""764"";""SP"";""04"";""0817600"";0;0;1;0;0"
"2025;""11"";""84313900"";""10"";""160"";""RJ"";""01"";""0817800"";0;0;1;0;0"
"2025;""12"";""73269090"";""10"";""160"";""PR"";""04"";""0817700"";26;26;972;146;0"
"2025;""08"";""40027000"";""10"";""249"";""RJ"";""01"";""0717600"";33600;33600;138802;2394;0"
"2025;""11"";""84305000"";""11"";""160"";""MG"";""01"";""0817800"";2;50210;345550;23027;369"
"2025;""05"";""90219012"";""10"";""383"";""RJ"";""04"";""0717700"";29;29;42000;1487;420"
"2025;""04"";""84834090"";""11"";""361"";""RS"";""01"";""0817800"";1282;1795;28033;423;14"
"2025;""03"";""84146000"";""11"";""111"";""MG"";""04"";""0817600"";2;94;10691;542;6"
"2025;""04"";""84661000"";""10"";""386"";""MG"";""04"";""0817700"";49;49;7267;830;0"
"2025;""10"";""90049020"";""11"";""160"";""DF"";""01"";""0817800"";60;11;211;3;1"
"2025;""06"";""90328982"";""11"";""776"";""SP"";""01"";""0817800"";5;0;66;0;0"
"2025;""06"";""25010090"";""10"";""548"";""SP"";""01"";""0817800"";120000;120000;43607;13535;113"
"2025;""08"";""29051996"";""10"";""023"";""SP"";""04"";""0817600"";4;4;41;27;0"
"2025;""08"";""82051000"";""10"";""351"";""SC"";""01"";""0927700"";1610;1610;3040;447;7"
"2025;""11"";""90308410"";""11"";""160"";""AL"";""01"";""0717600"";900;62;2617;11;0"
"2025;""11"";""39232110"";""10"";""160"";""RJ"";""04"";""0817600"";12;12;308;196;0"
"2025;""08"";""71131100"";""10"";""386"";""SP"";""04"";""0817600"";5;5;43966;1506;10"
"2025;""12"";""85322200"";""11"";""160"";""BA"";""04"";""0517801"";5000;5;301;129;0"
"2025;""01"";""90158090"";""11"";""160"";""ES"";""01"";""0817800"";1032;354;10521;601;43"
"2025;""02"";""85334011"";""11"";""160"";""CE"";""04"";""0317901"";7;2;139;3;0"
"2025;""08"";""62044400"";""11"";""607"";""RJ"";""04"";""0717700"";3;2;1099;30;0"
"2025;""07"";""22042100"";""17"";""607"";""RJ"";""01"";""0717800"";701;701;3440;115;0"
"2025;""02"";""84619090"";""11"";""351"";""SP"";""01"";""0817800"";20;256;3892;108;0"
"2025;""06"";""39173290"";""10"";""301"";""PR"";""04"";""0917900"";2;2;39;15;0"
"2025;""12"";""85414122"";""11"";""455"";""SP"";""01"";""0817800"";18000;1;284;0;0"
"2025;""10"";""87149990"";""10"";""249"";""SC"";""01"";""0927700"";3;3;505;2;1"
"2025;""11"";""48236900"";""10"";""160"";""SP"";""01"";""0817800"";42073;42073;112199;16322;172"
"2025;""12"";""39095012"";""10"";""386"";""SP"";""01"";""0817800"";19140;19140;96422;300;33"
"2025;""08"";""84099929"";""11"";""190"";""SP"";""01"";""0817800"";17826;56079;201686;18268;65"
"2025;""10"";""84833021"";""11"";""160"";""SP"";""04"";""0817700"";4;0;90;0;0"
"2025;""10"";""85073011"";""11"";""249"";""SP"";""04"";""0817700"";2;2;7160;660;0"
"2025;""12"";""87089990"";""10"";""245"";""MG"";""01"";""0717600"";8229;8229;41336;489;14"
"2025;""05"";""87089490"";""10"";""249"";""SP"";""04"";""0817600"";8;8;629;371;0"
"2025;""09"";""90328924"";""11"";""628"";""SP"";""04"";""0817600"";2;1;150;20;0"
"2025;""06"";""84833010"";""11"";""399"";""SP"";""10"";""0817900"";15;5;704;1;0"
"2025;""01"";""84831030"";""11"";""249"";""RS"";""04"";""1017801"";8;14;352;182;0"
"2025;""08"";""28112210"";""10"";""023"";""PR"";""04"";""0917900"";141;141;32498;1081;22"
"2025;""05"";""85366990"";""11"";""023"";""RN"";""04"";""0317901"";3;2;591;13;6"
"2025;""12"";""73072200"";""10"";""275"";""SP"";""04"";""0817700"";1;1;52;2;0"
"2025;""07"";""39269090"";""10"";""493"";""SP"";""04"";""0817600"";1444;1444;123709;16517;64"
"2025;""06"";""85371020"";""11"";""245"";""SP"";""04"";""0817600"";173;544;221704;3252;111"
"2025;""01"";""61051000"";""11"";""474"";""PE"";""04"";""0417901"";50;21;935;64;0"
"2025;""06"";""90241090"";""11"";""023"";""RJ"";""04"";""0717700"";1;73;12072;597;0"
"2025;""12"";""85411019"";""11"";""023"";""SP"";""04"";""0817700"";4;0;11;0;0"
"2025;""02"";""82055900"";""10"";""493"";""SP"";""04"";""0817600"";26;26;1490;73;1"
"2025;""04"";""85340033"";""11"";""249"";""RJ"";""04"";""0717700"";3;3;2215;307;2"
"2025;""07"";""39173290"";""10"";""351"";""AM"";""01"";""0317900"";141;141;161;142;0"
"2025;""03"";""40169300"";""10"";""386"";""MG"";""04"";""0717700"";68;68;22;631;0"
"2025;""11"";""29339939"";""10"";""160"";""MG"";""01"";""0817800"";470;470;37850;2;0"
"2025;""12"";""39269090"";""10"";""386"";""DF"";""04"";""0817600"";0;0;145;1;0"
"2025;""11"";""54074400"";""10"";""160"";""SC"";""04"";""0817600"";420;420;4919;4534;101"
"2025;""01"";""85444200"";""10"";""399"";""RJ"";""04"";""0717700"";36;36;1330;773;0"
"2025;""11"";""55032090"";""10"";""160"";""PR"";""01"";""0917800"";459618;459618;412226;58847;468"
"2025;""01"";""74198090"";""10"";""628"";""SC"";""04"";""0927501"";2;2;382;10;0"
"2025;""07"";""84522910"";""11"";""160"";""SE"";""01"";""0927800"";21;2163;18885;300;58"
"2025;""04"";""72221100"";""10"";""249"";""SP"";""04"";""0817600"";733;733;90847;4413;60"
"2025;""10"";""39033020"";""10"";""190"";""PR"";""01"";""0917800"";38150;38150;107150;4100;186"
"2025;""10"";""73182200"";""10"";""493"";""RJ"";""01"";""0717600"";135;135;883;8;0"
"2025;""01"";""29411020"";""10"";""493"";""MG"";""04"";""0817600"";20450;20450;776500;77788;4"
"2025;""05"";""84249090"";""10"";""628"";""RJ"";""04"";""0717700"";10;10;1421;47;2"
"2025;""01"";""90318060"";""11"";""628"";""SP"";""04"";""0817600"";1;3;979;569;60"
"2025;""12"";""61123100"";""11"";""160"";""PR"";""01"";""0917800"";108;15;847;6;0"
"2025;""02"";""85131010"";""11"";""160"";""CE"";""01"";""0927700"";30600;251;290;101;0"
"2025;""05"";""87089100"";""11"";""493"";""MG"";""04"";""0717700"";2;3;175;29;0"
"2025;""01"";""87083090"";""11"";""767"";""SP"";""01"";""0817800"";4035;4033;515969;3289;46"
"2025;""04"";""85291090"";""10"";""386"";""PR"";""04"";""0817600"";14;14;1284;553;1"
"2025;""09"";""87089990"";""10"";""249"";""PR"";""04"";""0817700"";83;83;5067;189;2"
"2025;""09"";""73145000"";""10"";""764"";""RJ"";""01"";""0717600"";360;360;12292;47;1"
"2025;""07"";""85334091"";""11"";""160"";""SP"";""04"";""0817700"";200;0;117;37;0"
"2025;""01"";""84291190"";""11"";""160"";""RS"";""01"";""1017700"";66;17028;97350;5576;170"
"2025;""08"";""84836019"";""11"";""764"";""PR"";""04"";""0817600"";37;384;12558;753;2"
"2025;""01"";""29161290"";""10"";""249"";""PR"";""01"";""0917800"";2925;2925;49406;442;10"
"2025;""12"";""87082919"";""11"";""072"";""PR"";""01"";""0917800"";720;5568;13675;215;4"
"2025;""08"";""40169990"";""10"";""275"";""RJ"";""01"";""0717600"";14069;14069;329164;5110;272"
"2025;""03"";""40151900"";""13"";""160"";""SP"";""01"";""0817800"";15784241;167858;728421;39718;708"
"2025;""11"";""39269090"";""10"";""474"";""PR"";""01"";""0917800"";6085;6085;21584;1052;6"
"2025;""04"";""73239900"";""10"";""160"";""AM"";""01"";""0227600"";280;280;1579;58;0"
"2025;""02"";""84439923"";""10"";""399"";""ES"";""01"";""0717600"";461;461;48979;212;26"
"2025;""12"";""29161519"";""10"";""160"";""SP"";""01"";""0817800"";2280;2280;4857;161;0"
"2025;""10"";""90258000"";""11"";""023"";""SP"";""04"";""0817600"";4148;498;109632;2930;14"
"2025;""07"";""87088000"";""11"";""399"";""AL"";""01"";""0927700"";5;19;662;37;1"
"2025;""04"";""90029090"";""10"";""399"";""SP"";""04"";""0817700"";8;8;6478;360;4"
"2025;""08"";""73181400"";""10"";""160"";""AM"";""01"";""0417902"";933;933;171084;493;18"
"2025;""05"";""39081026"";""10"";""383"";""SC"";""01"";""0927700"";76200;76200;215508;1650;78"
"2025;""10"";""84133090"";""11"";""827"";""SP"";""10"";""0817900"";4;3;92;2;0"
"2025;""05"";""85437099"";""11"";""160"";""RO"";""01"";""0927700"";1800;221;541;13;0"
"2025;""01"";""35061090"";""10"";""160"";""RJ"";""01"";""0717600"";37199;37199;69810;14184;110"
"2025;""10"";""40169990"";""10"";""474"";""MG"";""01"";""0817800"";3230;3230;47837;2323;8"
"2025;""01"";""84169000"";""10"";""573"";""SP"";""01"";""0917800"";0;0;180;0;0"
"2025;""05"";""84571000"";""11"";""160"";""RJ"";""01"";""0717600"";1;5000;19500;2124;28"
"2025;""12"";""85322410"";""11"";""383"";""PR"";""04"";""0917900"";1200;0;41;2;0"
"2025;""07"";""85443000"";""10"";""791"";""RJ"";""04"";""0717700"";0;0;43;2;0"
"2025;""09"";""90328989"";""11"";""573"";""RJ"";""01"";""0717600"";3;0;1526;2;0"
"2025;""10"";""73121090"";""10"";""023"";""RS"";""01"";""0817800"";13;13;437;2;0"
"2025;""05"";""85363090"";""11"";""160"";""ES"";""01"";""0727600"";4;12;24;2;0"
"2025;""06"";""84819090"";""10"";""023"";""RS"";""01"";""1017700"";520;520;8855;41;4"
"2025;""05"";""85423999"";""11"";""249"";""SP"";""04"";""0817700"";75201;24;2450;436;0"
"2025;""05"";""84123110"";""11"";""573"";""SP"";""04"";""0817700"";32;127;4235;409;0"
"2025;""04"";""90181990"";""11"";""399"";""SC"";""04"";""0817600"";3;3;22442;143;18"
"2025;""02"";""73209000"";""10"";""399"";""SP"";""10"";""0817900"";0;0;20;0;0"
"2025;""11"";""20021000"";""10"";""386"";""PE"";""01"";""0927800"";2765;2765;3486;153;6"
"2025;""11"";""84369900"";""10"";""111"";""SP"";""01"";""0817800"";2;2;316;0;0"
"2025;""02"";""62046100"";""11"";""670"";""SP"";""04"";""0817600"";5;2;309;24;0"
"2025;""09"";""85371020"";""11"";""386"";""RS"";""04"";""0817600"";1;0;484;1;1"
"2025;""04"";""84818029"";""11"";""275"";""SP"";""04"";""0817600"";6;15;34107;318;20"
"2025;""11"";""90275090"";""11"";""249"";""SC"";""04"";""0817600"";363;2672;263323;25037;51"
"2025;""08"";""84212300"";""11"";""160"";""GO"";""01"";""0817800"";43971;3056;35296;1418;18"
"2025;""10"";""87087090"";""11"";""628"";""SP"";""04"";""0817700"";4;38;23773;370;0"
"2025;""05"";""73182100"";""10"";""365"";""AM"";""01"";""0917800"";552;552;2138;149;0"
"2025;""03"";""29391900"";""10"";""386"";""MG"";""04"";""0617700"";5;5;33343;1152;5"
"2025;""12"";""30065000"";""10"";""158"";""SP"";""04"";""0817600"";4;4;6;85;0"
"2025;""11"";""85051100"";""10"";""271"";""SP"";""01"";""0817800"";0;0;747;0;0"
"2025;""04"";""39241000"";""10"";""858"";""AM"";""01"";""0227600"";711;711;4808;172;0"
"2025;""06"";""40103100"";""10"";""603"";""SP"";""04"";""0817700"";22;22;1677;194;0"
"2025;""08"";""84433232"";""11"";""160"";""SP"";""04"";""0817600"";24;87;8160;1246;0"
"2025;""10"";""73269090"";""10"";""386"";""SP"";""04"";""0817600"";1510;1510;91242;11771;85"
"2025;""05"";""69149000"";""10"";""767"";""PR"";""04"";""0817600"";182;182;53667;989;0"
"2025;""05"";""85437099"";""11"";""399"";""PR"";""01"";""0917800"";8400;202;28056;37;4"
"2025;""08"";""84813000"";""11"";""245"";""SC"";""01"";""0927700"";578;416;4480;13;1"
"2025;""08"";""84823000"";""11"";""160"";""RJ"";""01"";""0717600"";22;45;255;69;0"
"2025;""12"";""73269090"";""10"";""275"";""SP"";""04"";""0717700"";142;142;4080;654;0"
"2025;""12"";""63079090"";""10"";""399"";""SC"";""01"";""0927700"";0;0;44;0;0"
"2025;""03"";""30061010"";""10"";""190"";""MG"";""04"";""0817600"";300;300;143540;13740;0"
"2025;""06"";""72155000"";""10"";""160"";""SP"";""01"";""0817800"";17177;17177;28434;933;62"
"2025;""08"";""66019900"";""11"";""160"";""RJ"";""01"";""0717600"";670;3654;5703;751;0"
"2025;""11"";""85176900"";""11"";""538"";""AL"";""04"";""0717700"";1;2;2255;43;0"
"2025;""04"";""61062000"";""11"";""160"";""SC"";""01"";""0927700"";428572;81418;1396018;26782;503"
"2025;""03"";""90328929"";""11"";""776"";""SP"";""04"";""0817600"";5;1;517;62;0"
"2025;""04"";""85013210"";""11"";""160"";""BA"";""01"";""0717600"";4;124;543;35;1"
"2025;""12"";""90262010"";""11"";""161"";""SP"";""04"";""0817600"";1;0;10;2;0"
"2025;""05"";""84831020"";""11"";""386"";""MG"";""07"";""1017503"";6;0;470;0;0"
"2025;""06"";""39232990"";""10"";""160"";""SC"";""01"";""0927700"";14696;14696;27975;1630;35"
"2025;""12"";""48026999"";""10"";""275"";""SP"";""01"";""0817800"";54;54;813;8;1"
"2025;""07"";""54074200"";""10"";""160"";""SP"";""04"";""0817600"";1;1;5;4;0"
"2025;""05"";""84212990"";""11"";""386"";""SC"";""04"";""0927501"";20;8;1029;73;3"
"2025;""04"";""85333190"";""11"";""399"";""MG"";""04"";""0817600"";195;0;91;3;0"
"2025;""05"";""85444900"";""10"";""386"";""SC"";""04"";""0817600"";0;0;667;509;1"
"2025;""10"";""90181990"";""11"";""383"";""SC"";""04"";""0817600"";20;3;13847;593;10"
"2025;""05"";""85452000"";""10"";""161"";""SP"";""04"";""0817600"";0;0;70;0;0"
"2025;""07"";""30059090"";""10"";""827"";""SP"";""04"";""0817600"";136;136;18201;1884;50"
"2025;""07"";""31021010"";""10"";""528"";""SE"";""01"";""0520100"";19500000;19500000;7802500;604500;3237"
"2025;""08"";""27101932"";""10"";""249"";""BA"";""01"";""0517800"";14560;14560;60993;3653;6"
"2025;""08"";""84834010"";""11"";""247"";""SP"";""04"";""0817700"";2;5;3740;15;1"
"2025;""05"";""85044050"";""11"";""275"";""RS"";""04"";""0817600"";2;1;1699;459;0"
"2025;""02"";""90261011"";""11"";""023"";""RS"";""04"";""0817700"";6;1;206;34;0"
"2025;""05"";""82089000"";""10"";""232"";""SP"";""01"";""0817800"";11;11;461;2;0"
"2025;""09"";""32151900"";""10"";""573"";""SC"";""01"";""0717600"";4460;4460;52318;2578;18"
"2025;""09"";""62033200"";""11"";""576"";""SP"";""01"";""0817800"";157;71;628;32;0"
"2025;""10"";""90258000"";""11"";""249"";""SP"";""04"";""0817900"";30;7;48945;116;30"
"2025;""05"";""39232190"";""10"";""351"";""AM"";""01"";""0317902"";223;223;899;118;1"
"2025;""10"";""87088000"";""11"";""573"";""SP"";""04"";""0817700"";2;6;138;17;0"
"2025;""10"";""84199039"";""10"";""249"";""SP"";""04"";""0817700"";1;1;30891;61;0"
"2025;""11"";""85115010"";""11"";""249"";""ES"";""04"";""0717700"";2;14;613;83;0"
"2025;""12"";""73209000"";""10"";""160"";""PE"";""01"";""0317900"";1;1;12;1;0"
"2025;""01"";""84122110"";""11"";""573"";""MG"";""01"";""0817800"";544;7598;105392;577;59"
"2025;""06"";""84148019"";""11"";""249"";""SP"";""04"";""0817600"";5;56;18331;1115;7"
"2025;""03"";""28046100"";""10"";""160"";""SP"";""04"";""0817700"";0;0;199;47;0"
"2025;""09"";""38249949"";""10"";""160"";""AM"";""04"";""0227700"";110;110;8438;2193;2"
"2025;""09"";""38221920"";""10"";""628"";""SC"";""04"";""0817600"";75;75;10890;1661;3"
"2025;""06"";""84818092"";""11"";""160"";""SP"";""01"";""0927700"";1962;1408;4102;73;0"
"2025;""02"";""39269040"";""10"";""399"";""MG"";""04"";""0817700"";127;127;4533;623;1"
"2025;""12"";""84839000"";""10"";""603"";""SP"";""04"";""0817700"";2;2;421;12;0"
"2025;""07"";""84779000"";""10"";""023"";""PE"";""04"";""0417901"";12;12;2227;1960;30"
"2025;""06"";""87089100"";""11"";""023"";""RJ"";""04"";""0717700"";2;4;96;28;0"
"2025;""06"";""95045000"";""11"";""160"";""ES"";""04"";""0727600"";4172;1298;126715;14128;283"
"2025;""06"";""84439933"";""10"";""160"";""MG"";""01"";""0817800"";22065;22065;219520;3096;444"
"2025;""02"";""85043300"";""11"";""399"";""SP"";""01"";""0817800"";24;40;275;37;0"
"2025;""05"";""29333946"";""10"";""249"";""GO"";""04"";""0817600"";0;0;255;0;0"
"2025;""03"";""45049000"";""10"";""493"";""SP"";""10"";""0817900"";0;0;171;0;0"
"2025;""02"";""59119000"";""10"";""160"";""BA"";""01"";""0817800"";16;16;2329;21;2"
"2025;""10"";""85168090"";""11"";""072"";""SP"";""04"";""0517801"";3;13;916;286;0"
"2025;""11"";""84212100"";""11"";""249"";""SP"";""04"";""0817600"";1184;2986;86156;12934;57"
"2025;""06"";""88072000"";""10"";""249"";""SP"";""04"";""0817900"";2647;2647;1273159;21345;766"
"2025;""04"";""29141930"";""10"";""361"";""SP"";""01"";""0817800"";490;490;2402;56;1"
"2025;""07"";""84813000"";""11"";""249"";""SP"";""04"";""0817700"";2037;925;181185;6186;124"
"2025;""04"";""85411099"";""11"";""249"";""PR"";""04"";""0917900"";1230;0;30;15;0"
"2025;""04"";""94019900"";""10"";""190"";""GO"";""01"";""0817800"";2;2;76;0;0"
"2025;""06"";""32099020"";""10"";""275"";""SP"";""01"";""0817800"";100;100;889;2;1"
"2025;""12"";""83016000"";""10"";""245"";""RJ"";""01"";""0717600"";0;0;1;0;0"
"2025;""04"";""48194000"";""10"";""111"";""GO"";""04"";""0817600"";65;65;809;521;0"
"2025;""11"";""84049090"";""10"";""271"";""PR"";""04"";""0917900"";2;2;1500;26;0"
"2025;""09"";""84312090"";""10"";""275"";""SP"";""04"";""0817600"";35;35;13118;296;0"
"2025;""10"";""90328919"";""11"";""386"";""SP"";""04"";""0817600"";5;2;1283;22;1"
"2025;""10"";""90318099"";""11"";""249"";""MG"";""04"";""0617700"";28;162;211377;2068;163"
"2025;""09"";""84439939"";""10"";""160"";""SP"";""04"";""0817600"";919;919;51892;8864;141"
"2025;""11"";""84818094"";""11"";""249"";""SP"";""04"";""0817700"";23;104;6289;704;2"
"2025;""06"";""84822010"";""11"";""361"";""SP"";""01"";""0817800"";1693;4327;155527;1822;85"
"2025;""06"";""85479000"";""10"";""361"";""SP"";""01"";""0817800"";100;100;2138;47;0"
"2025;""10"";""82089000"";""10"";""249"";""SC"";""04"";""0817700"";53;53;9731;619;8"
"2025;""10"";""40092290"";""10"";""271"";""MG"";""04"";""0617700"";103;103;7012;529;2"
"2025;""04"";""85365090"";""11"";""493"";""SP"";""01"";""0817800"";60130;7453;1746645;3350;876"
"2025;""02"";""85012000"";""11"";""160"";""ES"";""01"";""0817800"";40;60;670;71;1"
"2025;""01"";""84819090"";""10"";""160"";""AL"";""01"";""0717600"";271;271;1378;102;0"
"2025;""01"";""84139190"";""10"";""493"";""MG"";""04"";""0817700"";0;0;57;14;0"
"2025;""02"";""84139190"";""10"";""249"";""RJ"";""01"";""0717600"";1477;1477;70260;573;3"
"2025;""12"";""96138000"";""11"";""160"";""RS"";""01"";""0917800"";20;2;38;1;0"
"2025;""05"";""84122900"";""11"";""232"";""MG"";""04"";""0617700"";27;81;9681;464;42"
"2025;""12"";""73170010"";""10"";""161"";""SP"";""04"";""0817600"";0;0;2;0;0"
"2025;""03"";""40169300"";""10"";""251"";""RS"";""01"";""0817800"";46;46;2898;7;0"
"2025;""04"";""85444200"";""10"";""245"";""RN"";""04"";""0517801"";2;2;91;120;0"
"2025;""08"";""40103900"";""10"";""245"";""SP"";""04"";""0817700"";3;3;223;25;0"
"2025;""12"";""84123190"";""11"";""023"";""RJ"";""01"";""0717600"";1;37;27292;5;0"
"2025;""07"";""83089090"";""10"";""275"";""MG"";""04"";""0717700"";0;0;66;4;0"
"2025;""10"";""32149000"";""10"";""023"";""SP"";""01"";""0817800"";23576;23576;100972;1237;157"
"2025;""05"";""74122000"";""10"";""399"";""RJ"";""01"";""0717600"";225;225;4320;119;0"
"2025;""05"";""84819090"";""10"";""249"";""SP"";""01"";""0817800"";6072;6072;567627;2466;1879"
"2025;""02"";""90321090"";""11"";""628"";""SP"";""01"";""0817800"";16;0;275;0;0"
"2025;""03"";""84122900"";""11"";""249"";""PR"";""01"";""0817800"";176;1201;25686;313;10"
"2025;""06"";""40169990"";""10"";""023"";""RJ"";""04"";""0717700"";123;123;14568;1136;0"
"2025;""02"";""85269200"";""11"";""245"";""SP"";""04"";""0817700"";1;1;541;84;0"
"2025;""03"";""62046300"";""11"";""351"";""SC"";""01"";""0927800"";5133;1668;25488;534;46"
"2025;""12"";""39235000"";""10"";""249"";""MG"";""04"";""0617700"";1;1;99;6;0"
"2025;""02"";""85334011"";""11"";""275"";""RS"";""01"";""1017700"";6;0;115;1;0"
"2025;""05"";""85364900"";""11"";""160"";""ES"";""01"";""0727600"";9122;1337;28198;368;0"
"2025;""05"";""48219000"";""10"";""493"";""SP"";""04"";""0817700"";1;1;50;5;0"
"2025;""04"";""61023000"";""11"";""351"";""SP"";""04"";""0817600"";108;33;1747;375;0"
"2025;""03"";""27101932"";""10"";""249"";""SC"";""01"";""0927800"";14;14;569;9;0"
"2025;""01"";""28152000"";""10"";""190"";""PR"";""01"";""0917800"";96000;96000;85505;23224;60"
"2025;""08"";""82119100"";""11"";""275"";""DF"";""01"";""0817800"";622;31;2073;24;4"
"2025;""01"";""27101931"";""10"";""023"";""RJ"";""01"";""0717600"";34;34;1077;36;0"
"2025;""03"";""61044300"";""11"";""628"";""SP"";""04"";""0817600"";2;1;1230;36;2"
"2025;""08"";""90262090"";""11"";""399"";""PR"";""04"";""0817600"";1;0;95;0;0"
"2025;""10"";""90183929"";""11"";""160"";""CE"";""01"";""0317900"";108900;2400;64509;4685;67"
