CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_VIA;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB
2025;08;34053000;10;589;PR;01;0817800;5653;5629;22995
2025;05;84212930;11;586;SP;07;0917500;5;901;10738
2025;01;09012100;10;097;SP;07;0147600;122;122;5779
2025;07;84831019;11;239;SP;01;0817800;41;1383;13129
2025;04;20098919;10;359;MA;01;0317903;48;48;56
2025;01;73182100;10;586;SP;04;0817600;0;0;7
2025;09;39095019;10;169;SP;01;0817800;64960;64960;217689
2025;04;08045020;10;160;ES;01;0710251;139;139;209
2025;11;88073000;10;158;SP;04;0817600;0;0;997695
2025;04;05040090;10;351;RS;01;0927700;15000;15000;27159
2025;12;62044300;11;676;SC;04;0817600;4;1;100
2025;06;33061000;10;845;SP;07;1017701;62815;62815;165223
2025;08;85392910;11;249;SP;01;0817800;254;1;345
2025;04;62044200;11;607;RJ;04;0817700;1;0;15
2025;01;74040000;10;573;RJ;01;0717600;4233;4233;13319
2025;08;19042000;10;476;MA;01;0317903;1;1;5
2025;09;39069039;10;249;SP;01;0817800;40420;40420;67501
2025;11;07061000;10;580;SP;01;0817800;845;845;885
2025;09;44123900;16;200;PR;01;0927700;153;82200;45657
2025;07;82031090;10;169;RS;01;1017700;423;423;8713
2025;03;84219999;10;317;PR;04;0817700;3;3;480
2025;05;38101020;10;361;SP;04;0817700;2;2;66
2025;03;29181990;10;493;PR;01;0817800;20000;20000;80194
2025;02;39235000;10;023;SP;04;0817700;0;0;1
2025;08;09041100;10;040;PR;04;0817600;1;1;14
2025;07;40169300;10;589;RJ;04;0817600;10;10;358
2025;12;04032000;10;080;SP;01;0817800;45;45;199
2025;02;02071434;10;329;GO;01;0917800;54000;54000;27828
2025;11;68022300;15;493;ES;01;0817800;248;13665;16867
2025;02;94044000;10;580;SC;01;0927800;208;555;12260
2025;12;09011110;21;858;ES;01;0927700;208;207680;662074
2025;01;33051000;10;845;SP;07;1010351;1704;1704;4467
2025;04;20071000;10;053;RS;01;1017700;4;4;54
2025;08;09103000;10;249;RJ;01;0717600;636;636;14160
2025;12;82084000;10;169;SP;01;0817800;48334;48334;185565
2025;09;27101932;10;083;MG;01;0717600;10060;10060;33838
2025;07;36041000;10;845;MG;07;1017701;7145;7145;38244
2025;05;83100000;10;158;SP;04;0817700;0;0;39
2025;07;84381000;11;249;SP;04;0817700;67;1677;62469
2025;06;56031130;10;586;PR;07;0917500;14932;14932;38672
2025;12;82057000;10;249;RS;04;0817700;15;15;1500
2025;03;90229099;11;249;SP;04;0817700;1;1;10709
2025;02;39269040;10;169;SP;04;0817700;72;72;1094
2025;02;28365000;10;589;MA;01;0817800;72000;72000;29736
2025;05;85369040;11;317;SP;04;0817700;122;1;93
2025;10;07099990;10;163;SP;01;0812051;11;11;46
2025;10;84811000;11;586;RS;07;0917500;14;12;3998
2025;08;39269090;10;158;PR;07;0917500;1048;1048;8005
2025;09;39232990;10;586;RS;07;0917500;34;34;394
2025;02;90212900;10;375;PR;04;0817700;24;24;2250
2025;02;84733042;11;249;SP;04;0817600;1;0;46
2025;05;61159500;13;099;SC;04;0817600;78;13;169
2025;05;84812019;11;063;RS;07;1017503;6;33;910
2025;09;20058000;10;198;SP;01;0812051;7;7;17
2025;04;17019900;21;163;RS;01;1017700;0;114;145
2025;06;90303390;11;063;SP;04;0817700;1;1;260
2025;06;04089100;10;580;SP;01;0927700;90;90;266
2025;09;73089090;10;434;ES;01;0727600;32;32;312
2025;07;32082019;10;580;SP;01;0917800;358;358;2421
2025;07;08119000;10;434;SC;01;0917800;40;40;32
2025;11;19012010;10;845;SP;07;1017701;11138;11138;10270
2025;06;82119390;11;476;ES;01;1017700;12;12;12
2025;12;28289011;10;580;PE;01;0417902;36;36;22
2025;08;34059000;10;776;SP;01;0717800;0;0;12
2025;06;02071412;10;676;SC;01;0927800;27000;27000;33245
2025;11;16041410;10;538;SP;01;0812051;7;7;108
2025;11;07129090;10;434;PR;01;0927700;2;2;6
2025;06;85115010;11;586;MG;07;0917500;13;85;3778
2025;10;83100000;10;169;SP;01;0817800;0;0;24
2025;01;83100000;10;063;RS;07;1017503;1;1;69
2025;10;08039000;10;232;SP;01;0817800;487;487;724
2025;09;44123900;16;245;SC;01;0927700;131;72663;55063
2025;09;02032900;10;434;SP;01;0927700;79;79;320
2025;12;02071100;10;580;PR;01;0817800;398;398;2906
2025;12;84139190;10;275;PR;04;0817600;2;2;22
2025;10;08093010;10;077;CE;01;0217800;20;20;146
2025;01;39189000;10;158;SP;00;0810900;0;0;8
2025;08;08044000;10;275;SP;01;0817800;10;10;20
2025;06;39100012;10;063;SP;07;0917500;15040;15040;39757
2025;04;84254200;11;063;SP;07;1017503;10;86;477
2025;07;52094210;10;239;PR;01;0817800;51141;51141;183808
2025;04;07149000;10;351;RJ;01;0717800;20;20;37
2025;03;02091019;10;467;PR;01;0917800;20;20;150
2025;03;84822010;11;249;SP;04;0817700;24;385;8392
2025;11;33021000;10;365;SP;01;0817800;14550;14550;201528
2025;05;73269090;10;455;RJ;01;0817800;10;10;339
2025;12;62064000;11;845;GO;07;1010351;12;3;354
2025;02;84339090;10;756;SP;01;0817800;60;60;382
2025;05;08071900;10;351;RS;01;1017700;65;65;231
2025;05;73181900;10;589;RS;04;0817700;14;14;206
2025;05;04039000;10;580;SP;01;0817800;116;116;177
2025;02;85446000;10;249;SC;01;0917800;25006;25006;321620
2025;12;38249941;10;077;RJ;01;0717600;269;269;1326
2025;12;73269090;10;607;SP;04;0817700;1579;1579;201716
2025;09;07032090;10;741;SC;01;0927502;18;18;108
2025;06;29319029;10;063;SP;04;0817600;9;9;749
2025;03;73182100;10;776;SP;04;0817700;0;0;136
2025;11;40103300;10;063;SP;07;1017500;423;423;11406
2025;11;02023000;10;737;GO;01;0917800;53121;53121;290873
2025;06;03028990;10;538;PR;01;0917800;40;40;111
2025;11;29319029;10;586;SC;07;0917500;0;0;1
2025;10;85122023;11;158;SP;04;0817700;20;31;3028
2025;03;73182100;10;607;SP;04;0817600;0;0;24
2025;02;54023310;10;586;SC;07;0917500;902;902;4613
2025;05;02071422;10;245;PR;01;0917800;591585;591585;1855799
2025;01;52010020;21;858;GO;01;0817800;1078;1077021;1821890
2025;05;85044010;11;158;SP;01;0817800;1;0;5
2025;08;17041000;10;434;RJ;01;0717600;1;1;47
2025;05;85049040;10;589;RS;04;0817700;5;5;2034
2025;01;84821010;11;399;SP;04;0817600;85;10;268
2025;02;44152000;11;063;SP;07;1017500;288;7348;2008
2025;04;61124100;11;275;RJ;04;0817600;14287;984;35847
2025;02;69072100;15;080;SC;01;0927800;769;15372;13852
2025;12;08105000;10;105;RJ;01;0710251;5;5;65
2025;04;64039990;13;383;BA;04;0817600;18;8;469
2025;05;19059010;10;580;SC;01;0917800;50;50;137
2025;01;02071419;10;289;RS;01;1017700;26070;26070;11259
2025;02;85332900;11;521;SP;01;0817800;1;0;12
2025;10;07020000;10;476;PA;01;0217800;205;205;353
2025;02;84831019;11;399;SP;01;0817800;168;12923;65285
2025;04;88040000;10;589;RJ;04;0717700;83;83;49493
2025;10;73079200;10;845;SP;07;1017701;0;0;136
2025;06;73202010;10;586;SP;07;0917500;435;435;12202
2025;11;84825010;11;023;SP;01;0817800;240;26;6977
2025;12;08083000;10;077;RJ;01;0717800;15;15;81
2025;06;72222000;10;586;MG;07;0917500;145;145;1309
2025;02;23040010;21;573;MS;04;0817600;2;2300;725
2025;05;84244900;11;317;SP;04;0817700;8;9;6630
2025;02;08054000;10;063;SP;01;0817800;75;75;204
2025;06;84131100;11;845;SP;07;1017701;2400;8410;262573
2025;03;84822010;11;845;RJ;07;1010351;6;2;92
2025;09;33072010;10;301;SP;01;0817800;0;0;11
2025;01;87089300;11;023;SP;04;0817700;10;48;162
2025;10;85022019;11;169;RJ;01;0717600;4;11316;391810
2025;06;07099300;10;351;SP;01;0717800;35;35;45
2025;05;04029900;10;580;RS;01;1017700;81;81;262
2025;03;84831019;11;275;RS;04;0817700;3;33;3600
2025;08;07070000;10;538;RJ;01;0717600;50;50;53
2025;12;30049069;10;386;SP;04;0817600;0;0;22
2025;12;07093000;10;580;RJ;01;0717600;24;24;45
2025;03;85365090;11;845;SP;04;0817700;3;0;44
2025;03;71141900;10;249;MG;04;0817600;0;0;22685
2025;12;07041000;10;434;RJ;01;0710251;75;75;238
2025;12;84231000;11;043;SP;01;0917800;1;0;37
2025;04;27101922;16;467;BA;01;0317903;742;700060;345942
2025;08;34011190;10;476;SP;01;0817800;168;168;1153
2025;09;22086000;17;351;SC;01;1017700;1;1;7
2025;09;83012000;10;063;PR;07;1017503;17;17;905
2025;05;30049049;10;239;RJ;04;0817700;2093;2093;36934
2025;05;73089010;10;158;PR;07;1017500;635;635;2586
2025;09;73102990;10;845;SP;07;1010252;14;14;658
2025;03;20029000;10;077;MA;01;0317903;24;24;53
2025;04;62034200;11;399;SP;04;0817700;164;30;1549
2025;07;39153000;10;586;SP;07;0917500;5480;5480;8302
2025;05;84149039;10;169;SC;04;0817700;0;0;14
2025;06;08043000;10;077;AP;01;0240152;20;20;47
2025;05;84099117;11;586;SP;07;0917501;570;13;447
2025;11;07093000;10;580;SP;01;0717600;30;30;69
2025;02;84433299;11;158;RJ;07;1017500;9;4;4880
2025;12;56090090;10;249;SP;04;0817700;1;1;994
2025;06;84812090;11;365;SP;01;0817800;21;2;839
2025;10;48025592;10;317;SP;01;0817800;143564;143564;93844
2025;02;87089910;10;249;SP;01;0817800;58;58;1503
2025;12;73181500;10;493;SP;04;0817600;520;520;9740
2025;09;33049910;10;586;SP;07;0147800;19;19;448
2025;03;48115923;10;169;PR;04;0817700;22495;22495;51397
2025;06;85184000;11;611;SP;04;0817700;562;696;51649
2025;03;96039000;11;589;RS;07;1017500;48;8;156
2025;12;84778090;11;040;SP;01;0927800;1;13;212
2025;08;84099912;11;063;MG;07;1017503;567;96389;417412
2025;10;29155010;10;063;SP;07;1017500;5;5;25
2025;04;21032090;10;434;AL;01;0517800;21;21;54
2025;01;70072100;11;065;PR;01;0817800;4;24;61
2025;05;25061000;10;160;MG;01;0717600;184000;184000;25289
2025;09;08041020;10;351;SP;01;0717800;1;1;6
2025;08;10063021;10;580;SP;01;0917800;5;5;11
2025;08;63039900;10;249;MG;04;0817700;638;638;16635
2025;08;85189010;10;249;SP;01;0817800;714;731;19413
2025;10;40091210;10;239;SP;01;0817800;69;69;1184
2025;05;84099930;11;756;SP;04;0817600;9;27;410
2025;10;07049000;10;741;SC;01;0917800;69;69;70
2025;02;32141020;10;586;RS;07;0917500;54150;54150;17969
2025;04;38249941;10;586;SP;00;0810900;5;5;21800
2025;02;72091800;10;249;RJ;01;0717800;204329;204329;222597
2025;07;84304910;11;158;SP;04;0817700;1;187;7900
2025;08;85361000;11;249;SP;04;0817700;2;2;367
2025;04;40103200;10;391;SC;01;0927800;5;5;50
2025;09;10064000;10;580;PR;01;0917800;150;150;97
2025;02;15200010;10;160;BA;01;0817800;546340;546340;188597
2025;10;84099929;11;628;SP;04;0817600;1176;2269;53969
2025;10;41044120;15;160;RS;01;0927800;5792;23326;144691
2025;04;16010000;10;351;MA;01;0317903;85;85;288
2025;09;09011110;21;548;SP;01;0817800;19;19200;152722
2025;11;35079049;10;493;SP;04;0817700;400;400;24680
2025;04;83026000;10;845;SP;07;1017701;40;40;363
2025;07;48211000;10;249;SC;01;0927700;5;5;323
2025;09;21011110;21;090;SP;01;0817800;0;0;156
2025;08;39239090;10;063;SC;07;1017500;15371;15371;33737
2025;07;39202019;10;196;RS;01;1017700;10503;10503;20721
2025;04;18069000;10;741;ES;01;0727600;16;16;145
2025;08;62029000;11;386;SP;04;0817600;18;1;3
2025;02;85129000;10;239;SP;04;0817600;32;32;463
2025;12;85432000;11;149;SC;04;0817700;13;2;1329
2025;10;27101931;10;845;SC;07;1017701;41;41;378
2025;03;02071220;10;351;PA;01;0217800;40;40;92
2025;08;44092200;16;249;ES;01;0817800;129;141492;639093
2025;06;30064012;10;845;SC;04;0817600;21;21;4649
2025;12;75051210;10;160;SP;01;0817800;6396;6396;176540
2025;01;44119210;16;196;SP;01;0817800;24;23549;10125
2025;03;56031130;10;063;RS;07;1017500;94260;94260;288969
2025;07;04090000;10;628;SC;01;0917800;4;4;36
2025;03;15159090;10;160;SP;01;0817800;472;472;12245
2025;03;85249100;11;145;RJ;04;0717700;1;0;145
2025;02;21032010;10;476;MA;01;0317903;166;166;304
2025;09;20029000;10;573;SP;01;0817800;4;4;8
2025;06;15089000;10;476;SP;01;0817800;3;3;13
2025;01;07019000;10;160;RS;01;1017700;103;103;141
2025;01;56031330;10;845;SC;07;1010252;731;731;2278
2025;05;87149490;10;097;PR;00;0147600;9;9;152
2025;02;84099917;11;244;SC;01;0927700;47340;4327;30349
2025;05;85361000;11;589;MG;04;0817700;1;0;19
2025;01;68030000;10;628;MG;01;0717600;3095402;3094752;1221916
2025;02;16024100;10;538;RJ;01;0710251;7;7;31
2025;08;39172900;10;196;SP;01;0817800;121;121;2267
2025;09;38210000;10;053;PR;04;0817600;33;33;3744
2025;03;08071100;10;163;PR;01;0917800;250;250;155
2025;02;04012010;10;160;MA;01;0317903;36;36;55
2025;06;90328981;11;361;SC;04;0817700;1;100;2765
2025;09;07031019;10;741;SC;01;0927502;60;60;88
2025;12;09011110;21;586;MG;07;0917500;3;3000;30973
2025;07;64019200;13;149;CE;04;0817600;54;69;2492
2025;02;87084090;11;756;RS;01;0917800;7;12;1558
2025;09;85129000;10;169;SP;01;0817800;334;334;16908
2025;03;15162000;10;845;SP;07;1010252;26400;26400;73920
2025;09;84139190;10;741;SP;01;0817800;5;5;85
2025;02;16010000;10;607;PR;01;0917800;50;50;73
2025;09;73151900;10;063;SC;04;0817600;0;0;2
2025;03;20086010;10;476;AL;01;0317900;1;1;22
2025;03;85143900;11;023;MG;01;0817800;98;6041;256768
2025;08;84812090;11;069;SP;01;0817800;1;8;777
2025;02;28044000;16;077;RJ;01;0727600;62;62;1006
2025;07;40069000;10;586;PR;07;0147800;3;3;64
2025;11;49111010;10;097;SP;07;0147600;1;1;142
2025;02;32082019;10;845;SC;07;1017701;318;318;1017
2025;06;73181900;10;628;MG;04;0717700;0;0;5
2025;07;07096000;10;434;ES;01;0710251;61;61;239
2025;04;83025000;10;434;SP;01;0817800;1;1;40
2025;09;17011400;21;607;RJ;01;0717600;0;0;32
2025;06;84339010;10;249;SC;01;0817800;347;347;1230
2025;02;02032900;10;249;SC;01;0717600;715194;715194;2869027
2025;11;84824000;11;040;SP;01;0817800;40;29;1837
2025;11;85312000;11;158;RS;04;0817700;2;15;32
2025;06;20098990;10;628;ES;01;0727600;5;5;18
2025;02;34011190;10;149;RJ;04;0817700;0;0;10
2025;06;20021000;10;077;SC;01;0927502;1;1;5
2025;05;02071421;10;580;PA;01;0217800;200;200;547
2025;07;76061110;10;493;MS;04;0817700;1;1;645
2025;02;04090000;10;249;PR;01;0917800;195225;195225;619500
2025;01;64029990;13;383;RS;01;0817800;278;209;7923
2025;08;04061090;10;538;RJ;01;0717600;17;17;150
2025;10;84834090;11;169;SP;04;0817600;799;818;19023
2025;10;61124100;11;249;RS;04;0817700;561;50;2083
2025;07;07142000;10;351;RJ;01;0710251;50;50;44
2025;02;09061100;10;741;AM;01;0227600;1;1;47
2025;05;90312010;11;586;PR;15;0917500;4;13;1389
2025;10;87084090;11;586;SP;04;0817600;2;23;747
2025;07;73182200;10;161;SP;04;0817700;1;1;47
2025;06;08031000;10;741;RS;01;1017700;65;65;59
2025;03;73181600;10;069;SP;04;0817600;10;10;492
2025;06;08081000;10;780;RS;01;1017700;50;50;204
2025;01;30059090;10;467;RJ;01;0717600;0;0;131
2025;02;90321010;11;063;SP;04;0817600;4;6;1023
2025;06;49029000;10;399;SP;04;0817700;32;33;656
2025;04;60041032;10;589;SP;04;0817700;216;216;2450
2025;11;84331100;11;158;SP;07;1017500;20;4780;242747
2025;01;85049040;10;493;SC;01;0817800;4;4;1585
2025;08;07093000;10;043;RJ;01;0717600;32;32;64
2025;09;73182200;10;741;SP;04;0817600;1;1;1069
2025;04;72044900;10;081;AC;01;0227600;408730;408730;107078
2025;03;90328990;11;023;PA;04;0817700;1;8;20152
2025;01;84313900;10;158;SC;04;0817600;81;81;530
2025;05;11010010;10;301;AP;01;0240152;200;200;271
2025;09;85163100;11;196;PR;04;0817700;160;206;5416
2025;07;21069090;10;063;SP;01;0817800;25880;25880;129254
2025;12;82074010;10;361;SP;04;0817600;38;38;7161
2025;06;07032010;10;301;RS;01;1017700;8;8;107
2025;07;87082914;11;756;SP;04;0817600;6;1;347
2025;03;27101999;10;249;MG;04;0817600;700;700;4406
2025;02;40169300;10;493;SP;04;0817700;467;467;42511
2025;03;19030000;10;548;PR;01;0927800;120;120;227
2025;05;85015110;11;764;SC;04;0927501;1;26;211
2025;01;03047400;10;351;SP;01;0817800;80;80;463
2025;10;84145990;11;386;SC;04;0817600;15;35;593
2025;03;76042920;10;196;SP;04;0817600;18;18;764
2025;05;96039000;11;249;SC;01;0927700;69363;30147;121372
2025;09;03046100;10;351;SC;01;0917800;20;20;80
2025;08;34054000;10;586;SP;07;0917500;2589;2589;2448
2025;05;36050000;10;476;RS;01;1017800;8;8;40
2025;05;40169990;10;845;RS;07;1010351;1934;1959;5104
2025;08;90015000;11;063;RJ;04;0817700;1204;18;3571
2025;01;12024200;10;467;SP;01;0927700;5;5;18
2025;05;84831090;11;239;SC;04;0817700;5;3;82
2025;09;62034300;11;586;MG;07;0917500;615;66;3810
2025;07;22029900;17;586;SP;07;0147700;1560;1560;677
2025;12;33049990;10;586;SP;07;0147800;3;3;654
2025;10;84812090;11;158;MG;04;0817600;4;3;789
2025;05;90328989;11;386;RS;04;0817600;2;0;151
2025;11;48183000;10;337;RR;00;0260152;2;2;18
2025;07;85444200;10;589;SP;01;0817800;16;16;540
2025;06;73170020;10;586;PR;07;0917500;5;5;43
2025;05;02071220;10;578;GO;01;0917800;27430;27430;43756
2025;12;87032210;11;521;SP;01;0817800;3;3642;45447
2025;01;60041034;10;548;RJ;04;0817700;70;70;2207
2025;12;62093000;11;169;SC;04;0817700;40;4;118
2025;10;20058000;10;434;RJ;01;0812051;8;8;36
2025;02;72166110;10;493;RS;01;0927700;520;520;2909
2025;11;85030090;10;586;SC;07;0917500;1463;1463;5095
2025;05;85334011;11;063;SP;04;0817700;150;1;135
2025;08;73181400;10;149;SP;01;0817800;45;45;531
2025;08;18061000;10;158;SP;07;1017500;48;48;251
2025;12;90031100;11;169;SP;04;0817600;71;13;243
2025;07;48101989;10;063;SP;07;0917500;12343;12343;11296
2025;04;70139900;10;845;RS;07;1010252;37;37;263
2025;11;82073000;10;493;BA;04;0817600;12;12;6678
2025;06;84833090;11;361;SP;01;0817800;10316;605;12178
2025;10;29052990;10;741;SP;04;0817600;50;50;16330
2025;12;52113900;10;063;RS;07;1017500;1;1;36
2025;08;20081100;10;476;ES;01;0717800;13;13;50
2025;04;83030000;10;249;AM;01;0227600;18428;18428;59228
2025;09;40094290;10;249;RJ;01;0717600;680;680;6997
2025;03;76151000;10;149;RS;01;1017700;34217;34217;204565
2025;01;21011110;21;455;SP;01;0717600;0;0;29
2025;12;84099115;11;158;SP;04;0817700;5;2;124
2025;09;07039090;10;434;ES;01;0727600;50;50;299
2025;12;04090000;10;741;PE;01;0417902;7;7;72
2025;03;87088000;11;275;RJ;04;0817700;1;2;8944
2025;12;61013000;11;158;SC;01;0817800;36;6;590
2025;02;61082100;11;845;SC;07;1017701;322;26;907
2025;09;27150000;10;586;PR;07;0147700;518;518;498
2025;08;87089510;11;845;RJ;07;1010351;3;3;186
2025;10;08044000;10;137;PR;01;0917800;13;13;34
2025;10;54024910;10;160;SP;04;0817700;3;3;1031
2025;06;88073000;10;249;RJ;04;0817700;114;114;91789
2025;07;08055000;10;580;SC;01;0917800;50;50;86
2025;05;63049100;10;586;SP;07;0147800;12;12;169
2025;07;84195090;11;361;SP;04;0817700;3;0;1058
2025;12;32151100;10;647;SP;04;0817600;2;2;90
2025;12;73181500;10;069;SC;04;0817600;7;7;129
2025;12;07089000;10;077;SP;01;0812051;17;17;58
2025;08;48236900;10;580;SP;01;0817800;6;6;36
2025;03;30043939;10;369;SP;04;0817600;1232;1232;66572
2025;09;39269090;10;160;SC;01;0927700;66;66;2353
2025;06;34012090;10;163;RJ;01;0717600;100;100;125
2025;02;84714900;11;169;SP;04;0817700;25;33;835
2025;06;84798999;11;158;SP;07;1017503;2;6;171
2025;11;39174090;10;361;SP;01;0817800;141;141;4707
2025;12;87084090;11;589;SP;04;0817700;1277;1337;112572
2025;12;84148019;11;780;SP;04;0817600;2;2;224
2025;07;08072000;10;580;SP;01;0727600;4;4;8
2025;10;22090000;17;351;SP;01;0817800;3;3;12
2025;11;90159090;10;741;RJ;04;0817700;3;3;1893
2025;05;85364900;11;756;SC;04;0817600;704;417;14812
2025;06;10063021;10;199;RS;01;0817800;538500;538500;284672
2025;05;94016100;11;586;SP;07;0917500;204;3867;23219
2025;12;61046300;11;647;SC;04;0817700;99;17;2060
2025;10;15021012;10;249;MS;01;1017700;809780;809780;732851
2025;10;73182400;10;573;SP;04;0817600;0;0;2
2025;12;85043211;11;158;SP;04;0817700;4;144;7920
2025;03;33021000;10;476;RJ;01;0717600;6;6;17
2025;04;49089000;10;063;RS;07;1017503;29;29;5882
2025;08;83014000;10;586;RJ;07;0917500;3161;3161;41410
2025;07;90271000;11;476;SP;01;0817800;2;0;146
2025;01;39173300;10;239;SC;01;0927700;463;463;1502
2025;06;85393119;11;083;SP;01;0817800;50;3;133
2025;03;17049010;10;087;SP;01;0817800;31;31;493
2025;11;84832000;11;063;SP;04;0817600;1;0;601
2025;04;96062100;10;845;SP;07;1017701;84;84;3688
2025;04;84099114;11;196;SC;01;0817800;230;25;493
2025;11;16010000;10;476;SC;01;0927700;33;33;74
2025;02;10063021;10;476;BA;01;0517800;100;100;120
2025;08;20021000;10;077;RJ;01;0717800;6;6;24
2025;07;73182200;10;249;PR;01;0817800;0;0;105
2025;11;73170090;10;249;RJ;04;0717700;0;0;9396
2025;05;21069010;10;434;SC;01;0927700;2;2;4
2025;06;04039000;10;301;SP;01;0817800;33;33;87
2025;02;08051000;10;137;BA;01;0517800;70;70;98
2025;07;08045020;10;275;SP;01;0817800;50;50;130
2025;08;08131000;10;628;RJ;01;0717800;1;1;28
2025;08;33051000;10;691;SP;01;0817800;21;21;70
2025;01;70139900;10;249;RJ;04;0817700;9;9;169
2025;10;07142000;10;163;PR;01;0917800;20;20;12
2025;05;84099979;11;361;MG;01;0817800;19825;419;31489
2025;06;25010020;10;476;SP;01;0817800;153;153;122
2025;08;82055900;10;391;SP;01;0817800;219;219;1264
2025;08;87112010;11;069;AM;01;0227600;100;8830;279000
2025;12;84799090;10;386;PR;04;0817600;0;0;1019
2025;09;21069010;10;158;MG;01;0817800;10080;10080;47880
2025;09;84849000;10;158;PR;07;1017503;22;22;5625
2025;10;90292010;11;158;SP;07;0917500;4;2;238
2025;05;40118090;11;647;SP;01;0817800;40;4502;20302
2025;06;04072100;20;575;PR;01;0917800;8;25;41
2025;06;73269090;10;399;SP;04;0817600;0;0;471
2025;02;39201099;10;158;SC;04;0817600;248;248;3189
2025;12;39012029;10;386;RS;01;1017700;75000;75000;237368
2025;10;74111090;10;586;SC;07;0917500;16;16;613
2025;09;84099115;11;386;MG;01;0717600;2;11;208
2025;11;73261900;10;580;SP;01;0817800;1;1;27
2025;11;21069021;10;301;RJ;01;0717600;4;4;11
2025;11;94035000;11;391;SC;01;0917800;580;21884;52499
2025;10;85369090;11;474;SP;04;0817600;12600;39;1150
2025;08;02013000;10;080;MS;01;0917800;15508;15508;91684
2025;07;07019000;10;434;SP;01;0927700;50;50;106
2025;05;33062000;10;077;SP;01;0817800;30;30;10
2025;01;85318000;11;528;SP;04;0817600;1;0;745
2025;03;07051100;10;399;SP;01;0817800;42;42;142
2025;03;68029390;10;647;ES;01;0717600;837438;837438;398538
2025;02;09103000;10;741;SP;01;0817800;5;5;23
2025;09;95049090;11;386;SC;04;0817600;1;5;28
2025;03;71031000;10;467;RS;01;0817800;25;25;303
2025;11;84799090;10;158;MG;04;0817700;490;490;5560
2025;09;22011000;17;476;CE;01;0317900;840;1186;281
2025;02;85389090;10;063;SP;07;1017503;663;663;55117
2025;04;57024900;15;249;SP;04;0817600;152;284;1151
2025;05;73202010;10;580;RS;01;1017700;0;0;38
2025;02;85168090;11;158;SP;04;0817700;2;1;215
2025;11;42029200;11;239;RS;04;1017801;4;2;40
2025;01;39199010;10;063;SP;07;1017503;0;0;7
2025;09;48115923;10;158;SP;07;1017503;2528;2528;7294
2025;11;47032900;10;190;ES;01;0727600;12500000;12500000;5531500
2025;07;34012090;10;580;PR;01;0917800;40;40;32
2025;01;82075090;10;063;SP;04;0817600;3;3;3000
