CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_VIA,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB,nm_estado,id_country,id_urf,id_product
2025,3,22060090,17,573,MG,1,817800,540,540,1400,Minas Gerais,PAISES_BAIXOS_HOLANDA,SANTOS,BEBIDAS_ALCOOLICAS
2025,6,3049900,10,476,PR,1,927700,17,17,87,Paraná,MARSHALL_ILHAS,SAO_FRANCISCO_DO_SUL,CARNES
2025,3,8061000,10,476,SC,1,927502,26,26,91,Santa Catarina,MARSHALL_ILHAS,IMBITUBA,FRUTAS
2025,12,19021100,10,359,PE,1,440151,3,3,10,Pernambuco,ILHA_DE_MAN,MACEIO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,11,19053100,10,160,SC,1,917800,7,7,32,Santa Catarina,CHINA,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,20021000,10,467,SP,1,817800,41,41,103,São Paulo,MALTA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,8,62046200,11,245,SC,4,817700,5,0,15,Santa Catarina,ESPANHA,CAMPINAS,VESTUARIO
2025,9,44152000,11,586,PR,7,917500,6440,86120,78103,Paraná,PARAGUAI,FOZ_DO_IGUACU,MADEIRA_PRODUTOS_COM_MADEIRA
2025,4,2032200,10,232,RJ,1,717600,27,27,97,Rio de Janeiro,DINAMARCA,RIO_DE_JANEIRO,CARNES
2025,12,7089000,10,434,RJ,1,710251,47,47,174,Rio de Janeiro,LIBERIA,CAMPOS_DOS_GOYTACAZES,HF_LEGUMES_TEMPEROS
2025,8,48194000,10,628,SP,4,817600,2,2,13,São Paulo,REINO_UNIDO,SAO_PAULO,PAPEIS_EM_GERAL
2025,3,2032900,10,301,SP,1,812051,136,136,664,São Paulo,GRECIA,SAO_SEBASTIAO,CARNES
2025,8,4061090,10,351,RJ,1,717600,2,2,18,Rio de Janeiro,HONG_KONG,RIO_DE_JANEIRO,LACTEOS
2025,8,2013000,10,434,SC,1,927502,143,143,1224,Santa Catarina,LIBERIA,IMBITUBA,CARNES
2025,9,9012100,10,827,SC,1,917800,6,6,189,Santa Catarina,TURQUIA,PARANAGUA,CAFE
2025,12,20079910,10,573,SP,1,317900,43,43,1007,São Paulo,PAISES_BAIXOS_HOLANDA,FORTALEZA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,21041019,10,434,SP,1,817800,151,151,383,São Paulo,LIBERIA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,11,7133399,10,756,MT,1,917800,437850,437850,180211,Mato Grosso,AFRICA_DO_SUL,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,1,8071100,10,281,PR,1,917800,30,30,9,Paraná,GABAO,PARANAGUA,FRUTAS
2025,6,2071412,10,285,PR,1,927700,840,840,1025,Paraná,GAMBIA,SAO_FRANCISCO_DO_SUL,CARNES
2025,9,3046100,10,580,RS,1,1017700,40,40,342,Rio Grande do Sul,PANAMA,RIO_GRANDE,CARNES
2025,10,62045200,11,196,RJ,4,817600,2,1,82,Rio de Janeiro,COSTA_RICA,SAO_PAULO,VESTUARIO
2025,5,16010000,10,43,RS,1,917800,1999,1999,2470,Rio Grande do Sul,ANTIGUA_E_BARBUDA,PARANAGUA,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,1,4011010,10,301,PR,1,917800,120,120,96,Paraná,GRECIA,PARANAGUA,LACTEOS
2025,4,7089000,10,741,CE,1,317900,51,51,154,Ceará,SINGAPURA,FORTALEZA,HF_LEGUMES_TEMPEROS
2025,1,6029089,11,337,RR,7,260152,3000,8400,10183,Roraima,GUIANA,BONFIM,MUDAS
2025,3,8044000,10,351,MA,1,317903,134,134,265,Maranhão,HONG_KONG,SAO_LUIS,FRUTAS
2025,12,48041100,10,827,SC,1,917800,25552,25552,13429,Santa Catarina,TURQUIA,PARANAGUA,PAPEIS_EM_GERAL
2025,7,48182000,10,63,RS,7,1017500,1005,1005,1453,Rio Grande do Sul,ARGENTINA,URUGUAIANA,PAPEIS_EM_GERAL
2025,9,3038990,10,741,RJ,1,717800,20,20,74,Rio de Janeiro,SINGAPURA,ITAGUAI,CARNES
2025,6,61061000,11,580,SC,1,927502,4405,454,12549,Santa Catarina,PANAMA,IMBITUBA,VESTUARIO
2025,9,20011000,10,351,SP,1,817800,16,16,83,São Paulo,HONG_KONG,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,4,2071412,10,127,DF,1,817800,27440,27440,34664,Distrito Federal,CABO_VERDE,SANTOS,CARNES
2025,2,16010000,10,244,RS,1,1017700,4920,4920,11073,Rio Grande do Sul,EMIRADOS_ARABES_UNIDOS,RIO_GRANDE,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,9,52114300,10,345,CE,1,517800,959,959,4615,Ceará,HONDURAS,SALVADOR,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,11,9101100,10,399,SP,1,817800,11,11,24,São Paulo,JAPAO,SANTOS,HF_LEGUMES_TEMPEROS
2025,5,20019000,10,580,AM,1,227600,1,1,20,Amazonas,PANAMA,MANAUS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,38069011,10,647,SP,1,817800,78000,78000,121680,São Paulo,REPUBLICA_DOMINICANA,SANTOS,ESSENCIAS_VEGETAIS
2025,12,20081900,10,741,RJ,1,717600,6,6,110,Rio de Janeiro,SINGAPURA,RIO_DE_JANEIRO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,5080000,10,365,SC,1,817800,523,523,3397,Santa Catarina,INDONESIA,SANTOS,CORAIS
2025,4,16042090,10,580,SC,1,927502,10,10,41,Santa Catarina,PANAMA,IMBITUBA,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,1,9011110,21,87,ES,1,717600,43,43200,163869,Espírito Santo,BELGICA,RIO_DE_JANEIRO,CAFE
2025,7,7133319,10,476,SP,1,717800,10,10,39,São Paulo,MARSHALL_ILHAS,ITAGUAI,HF_LEGUMES_TEMPEROS
2025,10,2032900,10,301,SP,1,812051,196,196,879,São Paulo,GRECIA,SAO_SEBASTIAO,CARNES
2025,7,20081100,10,580,PE,1,430151,1,1,11,Pernambuco,PANAMA,CABEDELO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,7070000,10,301,SP,1,817800,75,75,62,São Paulo,GRECIA,SANTOS,HF_LEGUMES_TEMPEROS
2025,7,44029000,10,476,PR,1,927502,50,50,70,Paraná,MARSHALL_ILHAS,IMBITUBA,MADEIRA_PRODUTOS_COM_MADEIRA
2025,5,20089900,10,607,PA,4,117600,720,720,3268,Pará,PORTUGAL,BRASILIA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,9,8062000,10,293,RJ,1,717600,3,3,20,Rio de Janeiro,GIBRALTAR,RIO_DE_JANEIRO,FRUTAS
2025,11,20060000,10,741,SP,1,817800,9,9,46,São Paulo,SINGAPURA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,4,94035000,11,53,MG,1,717800,373,25977,28287,Minas Gerais,ARABIA_SAUDITA,ITAGUAI,MOVEIS
2025,7,7099990,10,232,MA,1,317903,17,17,81,Maranhão,DINAMARCA,SAO_LUIS,HF_LEGUMES_TEMPEROS
2025,10,21039091,10,580,RJ,1,717800,16,16,213,Rio de Janeiro,PANAMA,ITAGUAI,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,8071100,10,351,RJ,1,710251,30,30,28,Rio de Janeiro,HONG_KONG,CAMPOS_DOS_GOYTACAZES,FRUTAS
2025,7,11010010,10,163,SC,1,917800,100,100,203,Santa Catarina,CHIPRE,PARANAGUA,FARINHAS
2025,12,2101200,10,607,AM,1,227600,10,10,123,Amazonas,PORTUGAL,MANAUS,CARNES
2025,6,7133399,10,434,RJ,1,717800,28,28,124,Rio de Janeiro,LIBERIA,ITAGUAI,HF_LEGUMES_TEMPEROS
2025,5,8119000,10,434,SC,1,927700,30,30,31,Santa Catarina,LIBERIA,SAO_FRANCISCO_DO_SUL,FRUTAS
2025,1,16024900,10,267,RJ,1,717800,7,7,40,Rio de Janeiro,FILIPINAS,ITAGUAI,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,9,15099090,10,476,ES,1,727600,3,3,32,Espírito Santo,MARSHALL_ILHAS,VITORIA,OLEOS_VEGETAIS
2025,9,20059900,10,80,SP,1,817800,14,14,45,São Paulo,BAREIN,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,11,9021000,10,741,SC,1,927700,3,3,85,Santa Catarina,SINGAPURA,SAO_FRANCISCO_DO_SUL,CHA
2025,12,64039990,13,386,RS,1,1017700,8740,3561,221854,Rio Grande do Sul,ITALIA,RIO_GRANDE,CALCADOS_EM_GERAL
2025,12,48119090,10,169,SP,1,817800,74837,74837,110779,São Paulo,COLOMBIA,SANTOS,PAPEIS_EM_GERAL
2025,2,22089000,17,528,PE,1,417902,35690,37766,57672,Pernambuco,NIGERIA,IPOJUCA,BEBIDAS_ALCOOLICAS
2025,9,17019900,21,741,RJ,1,717800,0,35,65,Rio de Janeiro,SINGAPURA,ITAGUAI,ACUCAR_ADOCANTES
2025,1,7052100,10,77,SC,1,927700,10,10,42,Santa Catarina,BAHAMAS,SAO_FRANCISCO_DO_SUL,HF_LEGUMES_TEMPEROS
2025,6,4072100,20,695,SC,1,927800,90,197,163,Santa Catarina,SAO_CRISTOVAO_E_NEVIS,ITAJAI,OVOS
2025,4,22011000,17,467,PA,0,210200,1800,1800,489,Pará,MALTA,SANTAREM,BEBIDAS_NAO_ALCOOLICAS
2025,1,19012090,10,40,PE,1,817800,1162,1162,1746,Pernambuco,ANGOLA,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,2,10063011,10,249,RS,1,1017700,71322,71322,60809,Rio Grande do Sul,ESTADOS_UNIDOS,RIO_GRANDE,ARROZ
2025,6,8071900,10,580,ES,1,727600,593,593,1270,Espírito Santo,PANAMA,VITORIA,FRUTAS
2025,5,23099090,10,239,SP,4,817700,450,450,20077,São Paulo,EQUADOR,CAMPINAS,FARELOS_TORTAS_PREPARACOES_PARA_ALIMENTACAO_ANIMAL
2025,6,21050090,10,476,PA,1,217800,9,9,29,Pará,MARSHALL_ILHAS,BELEM,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,6,61091000,11,628,ES,4,817700,246,52,4123,Espírito Santo,REINO_UNIDO,CAMPINAS,VESTUARIO
2025,12,9101100,10,163,ES,1,727600,25,25,51,Espírito Santo,CHIPRE,VITORIA,HF_LEGUMES_TEMPEROS
2025,12,20087010,10,538,RJ,1,717800,34,34,152,Rio de Janeiro,NORUEGA,ITAGUAI,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,16023290,10,105,RJ,1,717600,2,2,16,Rio de Janeiro,BRASIL,RIO_DE_JANEIRO,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,10,7061000,10,467,SC,1,917800,30,30,18,Santa Catarina,MALTA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,11,3028922,10,434,RS,1,1017700,50,50,432,Rio Grande do Sul,LIBERIA,RIO_GRANDE,CARNES
2025,1,7099300,10,467,SP,1,817800,263,263,335,São Paulo,MALTA,SANTOS,HF_LEGUMES_TEMPEROS
2025,8,9030090,10,845,PR,7,1010252,54720,54720,61833,Paraná,URUGUAI,JAGUARAO,CHA
2025,6,48114110,10,845,SP,7,1010351,140,140,1260,São Paulo,URUGUAI,SANTANA_DO_LIVRAMENTO,PAPEIS_EM_GERAL
2025,8,11022000,10,476,PA,1,217800,2,2,6,Pará,MARSHALL_ILHAS,BELEM,FARINHAS
2025,11,2101200,10,434,CE,1,317900,10,10,109,Ceará,LIBERIA,FORTALEZA,CARNES
2025,12,2031200,10,538,RJ,1,812051,94,94,1009,Rio de Janeiro,NORUEGA,SAO_SEBASTIAO,CARNES
2025,3,7102900,10,607,SP,1,817800,5,5,15,São Paulo,PORTUGAL,SANTOS,HF_LEGUMES_TEMPEROS
2025,5,48102990,10,827,PR,1,917800,1129371,1129371,906568,Paraná,TURQUIA,PARANAGUA,PAPEIS_EM_GERAL
2025,10,7123100,10,77,BA,1,517800,2,2,6,Bahia,BAHAMAS,SALVADOR,HF_LEGUMES_TEMPEROS
2025,3,84379000,10,493,SC,4,817600,33,33,1373,Santa Catarina,MEXICO,SAO_PAULO,ARMAZENAGEM
2025,3,48182000,10,434,SP,1,717800,26,26,860,São Paulo,LIBERIA,ITAGUAI,PAPEIS_EM_GERAL
2025,12,9041200,10,43,RJ,1,717600,0,0,5,Rio de Janeiro,ANTIGUA_E_BARBUDA,RIO_DE_JANEIRO,HF_LEGUMES_TEMPEROS
2025,5,4090000,10,467,PA,0,210200,4,4,58,Pará,MALTA,SANTAREM,MEL
2025,6,18062000,10,77,RJ,1,717600,1,1,8,Rio de Janeiro,BAHAMAS,RIO_DE_JANEIRO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,5,48211000,10,317,SC,4,817700,17,17,552,Santa Catarina,GUATEMALA,CAMPINAS,PAPEIS_EM_GERAL
2025,10,20091100,10,586,PR,7,917500,120,120,432,Paraná,PARAGUAI,FOZ_DO_IGUACU,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,9,8051000,10,301,SP,1,817800,268,268,382,São Paulo,GRECIA,SANTOS,FRUTAS
2025,6,7141000,10,476,BA,1,517800,10,10,9,Bahia,MARSHALL_ILHAS,SALVADOR,HF_LEGUMES_TEMPEROS
2025,5,2071400,10,589,PR,1,917800,27000,27000,16200,Paraná,PERU,PARANAGUA,CARNES
2025,7,8054000,10,77,ES,1,717600,40,40,279,Espírito Santo,BAHAMAS,RIO_DE_JANEIRO,FRUTAS
2025,2,20081900,10,476,SP,1,917800,1,1,8,São Paulo,MARSHALL_ILHAS,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,11010010,10,386,SP,1,927700,75,75,73,São Paulo,ITALIA,SAO_FRANCISCO_DO_SUL,FARINHAS
2025,9,17019900,21,467,SP,1,817800,1159,1134050,543976,São Paulo,MALTA,SANTOS,ACUCAR_ADOCANTES
2025,6,15121911,10,351,MA,1,317903,63,63,184,Maranhão,HONG_KONG,SAO_LUIS,OLEOS_VEGETAIS
2025,6,9109900,10,375,SP,1,927700,1,1,47,São Paulo,IRLANDA,SAO_FRANCISCO_DO_SUL,HF_LEGUMES_TEMPEROS
2025,7,3073900,10,476,RJ,1,812051,4,4,24,Rio de Janeiro,MARSHALL_ILHAS,SAO_SEBASTIAO,CARNES
2025,3,2071411,10,476,AL,1,317900,40,40,243,Alagoas,MARSHALL_ILHAS,FORTALEZA,CARNES
2025,12,7070000,10,467,RS,1,1017700,65,65,62,Rio Grande do Sul,MALTA,RIO_GRANDE,HF_LEGUMES_TEMPEROS
2025,10,31021090,10,850,SP,1,817800,3572,3572,21155,São Paulo,VENEZUELA,SANTOS,FERT_OUTROS
2025,4,10071000,10,97,DF,4,817600,300,300,2525,Distrito Federal,BOLIVIA,SAO_PAULO,SORGO
2025,3,4079000,10,386,MA,1,317903,720,720,70,Maranhão,ITALIA,SAO_LUIS,OVOS
2025,3,7020000,10,607,ES,1,727600,45,45,70,Espírito Santo,PORTUGAL,VITORIA,HF_LEGUMES_TEMPEROS
2025,9,8083000,10,580,MA,1,317903,142,142,387,Maranhão,PANAMA,SAO_LUIS,FRUTAS
2025,12,2071432,10,40,PR,1,927700,3710,3710,4039,Paraná,ANGOLA,SAO_FRANCISCO_DO_SUL,CARNES
2025,5,8072000,10,476,MA,1,317903,210,210,396,Maranhão,MARSHALL_ILHAS,SAO_LUIS,FRUTAS
2025,9,19053200,10,158,ES,1,717600,578,578,6979,Espírito Santo,CHILE,RIO_DE_JANEIRO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,4,7041000,10,77,PR,1,927700,50,50,96,Paraná,BAHAMAS,SAO_FRANCISCO_DO_SUL,HF_LEGUMES_TEMPEROS
2025,3,2032900,10,580,PR,1,917800,411,411,1582,Paraná,PANAMA,PARANAGUA,CARNES
2025,8,8061000,10,399,SP,1,817800,10,10,39,São Paulo,JAPAO,SANTOS,FRUTAS
2025,10,19021900,10,351,SP,1,817800,33,33,91,São Paulo,HONG_KONG,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,4,7096000,10,63,BA,1,517800,15,15,2,Bahia,ARGENTINA,SALVADOR,HF_LEGUMES_TEMPEROS
2025,11,94033000,11,845,PR,7,1010351,135,3361,2893,Paraná,URUGUAI,SANTANA_DO_LIVRAMENTO,MOVEIS
2025,8,84798940,11,521,RS,1,1017700,2,6388,28510,Rio Grande do Sul,NICARAGUA,RIO_GRANDE,ARMAZENAGEM
2025,9,7032010,10,244,PA,1,217800,5,5,22,Pará,EMIRADOS_ARABES_UNIDOS,BELEM,HF_LEGUMES_TEMPEROS
2025,9,18069000,10,249,PA,1,217800,10,10,65,Pará,ESTADOS_UNIDOS,BELEM,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,8031000,10,741,PE,1,417902,10,10,14,Pernambuco,SINGAPURA,IPOJUCA,FRUTAS
2025,12,19059010,10,399,ES,1,727600,49,49,175,Espírito Santo,JAPAO,VITORIA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,2071412,10,160,SC,1,927700,755565,755565,958812,Santa Catarina,CHINA,SAO_FRANCISCO_DO_SUL,CARNES
2025,5,61044200,11,249,SC,4,817700,166,15,1092,Santa Catarina,ESTADOS_UNIDOS,CAMPINAS,VESTUARIO
2025,8,4061010,10,476,PR,1,817800,25,25,92,Paraná,MARSHALL_ILHAS,SANTOS,LACTEOS
2025,4,19022000,10,476,AL,1,517800,41,41,74,Alagoas,MARSHALL_ILHAS,SALVADOR,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,6,4022130,10,476,RJ,1,717800,2,2,54,Rio de Janeiro,MARSHALL_ILHAS,ITAGUAI,LACTEOS
2025,9,8072000,10,351,ES,1,727600,45,45,64,Espírito Santo,HONG_KONG,VITORIA,FRUTAS
2025,12,21032010,10,77,SC,1,1017700,12,12,34,Santa Catarina,BAHAMAS,RIO_GRANDE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,4,2071413,10,200,PR,1,917800,13187,13187,24745,Paraná,CURACAO,PARANAGUA,CARNES
2025,9,84379000,10,239,RS,1,1017700,1319,1319,8554,Rio Grande do Sul,EQUADOR,RIO_GRANDE,ARMAZENAGEM
2025,3,2071421,10,741,CE,1,417902,20,20,106,Ceará,SINGAPURA,IPOJUCA,CARNES
2025,2,3024400,10,476,CE,1,317900,16,16,113,Ceará,MARSHALL_ILHAS,FORTALEZA,CARNES
2025,5,60062100,10,589,SC,4,817700,20,20,243,Santa Catarina,PERU,CAMPINAS,FIOS_FIBRAS_TECIDOS_EM_GERAL
2025,6,22030000,17,77,AL,1,440151,25,25,69,Alagoas,BAHAMAS,MACEIO,BEBIDAS_ALCOOLICAS
2025,11,22042100,17,800,RS,1,1017700,1108,1110,3042,Rio Grande do Sul,TOGO,RIO_GRANDE,BEBIDAS_ALCOOLICAS
2025,5,41079210,15,365,SP,4,817700,6,8,131,São Paulo,INDONESIA,CAMPINAS,COUROS_PELES
2025,12,84362900,11,97,SC,7,147600,105,27086,276596,Santa Catarina,BOLIVIA,CORUMBA,MAQUINAS_AGRICOLAS
2025,4,48119090,10,647,SP,4,817600,4,4,10,São Paulo,REPUBLICA_DOMINICANA,SAO_PAULO,PAPEIS_EM_GERAL
2025,3,16010000,10,199,RS,1,917800,1263983,1263983,1806873,Rio Grande do Sul,CUBA,PARANAGUA,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,10,7052900,10,580,PR,1,917800,5,5,9,Paraná,PANAMA,PARANAGUA,HF_LEGUMES_TEMPEROS
2025,7,20041000,10,580,PE,1,417900,14,14,33,Pernambuco,PANAMA,RECIFE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,9,4012010,10,160,SP,1,817800,36,36,42,São Paulo,CHINA,SANTOS,LACTEOS
2025,1,19052090,10,476,AM,1,227600,26,26,11,Amazonas,MARSHALL_ILHAS,MANAUS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,1,7070000,10,351,AL,1,417900,30,30,34,Alagoas,HONG_KONG,RECIFE,HF_LEGUMES_TEMPEROS
2025,8,7094000,10,293,RJ,1,710251,20,20,38,Rio de Janeiro,GIBRALTAR,CAMPOS_DOS_GOYTACAZES,HF_LEGUMES_TEMPEROS
2025,5,48239091,10,63,PR,7,927900,102135,102135,122701,Paraná,ARGENTINA,DIONISIO_CERQUEIRA,PAPEIS_EM_GERAL
2025,2,18063110,10,434,RJ,1,710251,0,0,9,Rio de Janeiro,LIBERIA,CAMPOS_DOS_GOYTACAZES,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,18069000,10,249,MG,4,817600,86,86,3823,Minas Gerais,ESTADOS_UNIDOS,SAO_PAULO,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,3,6029021,11,845,RS,7,1010351,634,524,4916,Rio Grande do Sul,URUGUAI,SANTANA_DO_LIVRAMENTO,MUDAS
2025,11,10062010,10,399,RJ,1,710251,5,5,47,Rio de Janeiro,JAPAO,CAMPOS_DOS_GOYTACAZES,ARROZ
2025,1,3049900,10,580,PR,1,917800,108,108,565,Paraná,PANAMA,PARANAGUA,CARNES
2025,10,2023000,10,149,PR,1,917800,252169,252169,1451456,Paraná,CANADA,PARANAGUA,CARNES
2025,6,7099919,10,163,MA,1,317903,10,10,57,Maranhão,CHIPRE,SAO_LUIS,HF_LEGUMES_TEMPEROS
2025,8,8045020,10,77,SC,1,917800,100,100,181,Santa Catarina,BAHAMAS,PARANAGUA,FRUTAS
2025,5,11041200,10,267,SP,1,817800,3,3,3,São Paulo,FILIPINAS,SANTOS,AVEIA
2025,12,94035000,11,845,PR,7,1017701,4113,209094,204618,Paraná,URUGUAI,CHUI,MOVEIS
2025,10,20011000,10,467,ES,1,727600,4,4,33,Espírito Santo,MALTA,VITORIA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,9,15171000,10,97,SP,7,147600,104640,104640,110136,São Paulo,BOLIVIA,CORUMBA,OLEOS_VEGETAIS
2025,8,8071100,10,163,PA,1,217800,130,130,154,Pará,CHIPRE,BELEM,FRUTAS
2025,11,21031010,10,399,SP,1,817800,3878,3878,5225,São Paulo,JAPAO,SANTOS,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,19053200,10,434,SC,1,917800,10,10,30,Santa Catarina,LIBERIA,PARANAGUA,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,4051000,10,580,PE,1,417902,29,29,410,Pernambuco,PANAMA,IPOJUCA,LACTEOS
2025,7,2071419,10,434,RJ,1,717800,200,200,525,Rio de Janeiro,LIBERIA,ITAGUAI,CARNES
2025,4,48182000,10,154,SP,4,817600,16,16,214,São Paulo,CATAR,SAO_PAULO,PAPEIS_EM_GERAL
2025,12,16010000,10,77,MA,1,317903,55,55,455,Maranhão,BAHAMAS,SAO_LUIS,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,11,16023230,10,244,PR,1,927800,27288,27288,129068,Paraná,EMIRADOS_ARABES_UNIDOS,ITAJAI,PREPARACOES_ALIMENTICIAS_CONSERVAS
2025,5,11010010,10,628,AP,1,240152,50,50,72,Amapá,REINO_UNIDO,SANTANA,FARINHAS
2025,3,11081200,10,741,SP,1,917800,12,12,14,São Paulo,SINGAPURA,PARANAGUA,AMIDO
2025,7,12019000,21,858,GO,1,817800,21031,21030688,8683153,Goiás,VIETNA,SANTOS,SOJA
2025,2,20079990,10,434,AL,1,417900,3,3,10,Alagoas,LIBERIA,RECIFE,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,12,18069000,10,383,SC,1,927800,711,711,14970,Santa Catarina,ISRAEL,ITAJAI,EXTRATOS_MOLHOS_SUCOS_PREPARACOES_CONSERVAS_MASSAS_BOLACHAS_PAES_DOCES_GELEIAS_POS
2025,7,7031019,10,43,RJ,0,710252,63,63,126,Rio de Janeiro,ANTIGUA_E_BARBUDA,MACAE,HF_LEGUMES_TEMPEROS
2025,7,22083020,17,267,MA,1,317903,24,24,141,Maranhão,FILIPINAS,SAO_LUIS,BEBIDAS_ALCOOLICAS
2025,11,4041000,10,476,SP,1,817800,22,22,60,São Paulo,MARSHALL_ILHAS,SANTOS,LACTEOS
2025,5,62043200,11,249,RJ,4,717700,12,5,432,Rio de Janeiro,ESTADOS_UNIDOS,RIO_DE_JANEIRO,VESTUARIO
2025,6,4012010,10,628,RJ,4,717700,552,552,702,Rio de Janeiro,REINO_UNIDO,RIO_DE_JANEIRO,LACTEOS
2025,5,3032300,10,434,BA,1,517800,20,20,60,Bahia,LIBERIA,SALVADOR,CARNES
